position,title,address,website,phone,order_online,rating,reviews,price,thumbnail,unclaimed_listing,type,types,service_options,hours,operating_hours,place_id,data_id,data_cid,gps_coordinates
10,Tokyo Some Monogatari Museum,"3 Chome-6-14 Nishiwaseda, Shinjuku City, Tokyo 169-0051, Japan",https://sarakichi.tokyo/experience/,+81 3-3987-0701,,4.9,7,,https://lh5.googleusercontent.com/p/AF1QipPtvuubbCFAhoOtHwZYGathce0K-HcUTIFHBX_N=w129-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 9 AM Wed,"{
  ""tuesday"": ""9 AM–12 PM, 1–4 PM"",
  ""wednesday"": ""9 AM–12 PM, 1–4 PM"",
  ""thursday"": ""9 AM–12 PM, 1–4 PM"",
  ""friday"": ""9 AM–12 PM, 1–4 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""9 AM–12 PM, 1–4 PM""
}",ChIJl3SgjOKNGGARm7WQb2_J9p4,0x60188de28ca07497:0x9ef6c96f6f90b59b,11454564182713742747,"{
  ""latitude"": 35.7132681,
  ""longitude"": 139.7164491
}"
11,Dagashiya Game Museum,"17-８ Miyamotocho, 板橋区 Itabashi City, Tokyo 174-0054, Japan",http://dgm.starfree.jp/,,,3.8,336,,https://lh5.googleusercontent.com/p/AF1QipNz_9bhgWFhLeZ6Pkf0whhNmWSGQTd377PvXR8Q=w122-h92-k-no,TRUE,Toy museum,"[
  ""Toy museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 2 PM Fri,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""Closed"",
  ""friday"": ""2–7 PM"",
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""10 AM–7 PM"",
  ""monday"": ""2–7 PM""
}",ChIJbbUDXtqSGGAR-Da3KQvXWbc,0x601892da5e03b56d:0xb759d70b29b736f8,13211827424812545784,"{
  ""latitude"": 35.7639965,
  ""longitude"": 139.70263549999999
}"
12,Button Museum,"1 Chome-11-8 Nihonbashihamacho, Chuo City, Tokyo 103-0007, Japan",http://www.iris.co.jp/muse/,+81 3-3864-6537,,4.3,24,,https://lh5.googleusercontent.com/p/AF1QipNBv4oWC-BakCIgVr4cQwf5SdOKIeoJ-lSyp42R=w184-h92-k-no,TRUE,Handicraft museum,"[
  ""Handicraft museum"",
  ""Museum""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""10 AM–5 PM""
}",ChIJQaIpc0yJGGARSQIP8meZVtM,0x6018894c7329a241:0xd3569967f20f0249,15228527861721662025,"{
  ""latitude"": 35.6912838,
  ""longitude"": 139.7877757
}"
13,HOSEI Museum,"法政大学 九段北校舎, 3 Chome-3-5 Kudankita, Chiyoda City, Tokyo 102-0073, Japan",https://museum.hosei.ac.jp/,+81 3-3264-6501,,4.5,8,,https://lh5.googleusercontent.com/p/AF1QipPmBd02zJzS62rkJR5L3jV7q9NfNUTjAWAzpQ4Q=w184-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""Closed""
}",ChIJU3K1WZKNGGARWZQ1Ha7SypQ,0x60188d9259b57253:0x94cad2ae1d359459,10721613508165080153,"{
  ""latitude"": 35.693829199999996,
  ""longitude"": 139.7407739
}"
14,Nakamura Tsune Atelier Museum,"3 Chome-5-7 Shimoochiai, Shinjuku City, Tokyo 161-0033, Japan",http://www.regasu-shinjuku.or.jp/rekihaku/tsune/40357/,+81 3-5906-5671,,4.3,153,,https://lh5.googleusercontent.com/p/AF1QipPY4H83VBhyD4MVfwP_u4Mo5OJuwb1nO2swVfCl=w80-h106-k-no,TRUE,Art museum,"[
  ""Art museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–4:30 PM"",
  ""wednesday"": ""10 AM–4:30 PM"",
  ""thursday"": ""10 AM–4:30 PM"",
  ""friday"": ""10 AM–4:30 PM"",
  ""saturday"": ""10 AM–4:30 PM"",
  ""sunday"": ""10 AM–4:30 PM"",
  ""monday"": ""Closed""
}",ChIJTXalikWNGGAR2x7eZXoq8HE,0x60188d458aa5764d:0x71f02a7a65de1edb,8210108825879846619,"{
  ""latitude"": 35.7208863,
  ""longitude"": 139.7011871
}"
15,Ichikawa Archaeology Museum,"2 Chome-26-1 Horinouchi, Ichikawa, Chiba 272-0837, Japan",https://www.city.ichikawa.lg.jp/edu14/,+81 47-373-2202,,3.8,114,,https://lh5.googleusercontent.com/p/AF1QipMSW6pft3sKhCI0eCeruX4Vx8q2ttjhvqll7_S_=w122-h92-k-no,TRUE,Archaeological museum,"[
  ""Archaeological museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9 AM Wed,"{
  ""tuesday"": ""9 AM–4:30 PM"",
  ""wednesday"": ""9 AM–4:30 PM"",
  ""thursday"": ""9 AM–4:30 PM"",
  ""friday"": ""9 AM–4:30 PM"",
  ""saturday"": ""9 AM–4:30 PM"",
  ""sunday"": ""9 AM–4:30 PM"",
  ""monday"": ""Closed""
}",ChIJNyotuT6EGGAR8k6_uKxYQ3A,0x6018843eb92d2a37:0x704358acb8bf4ef2,8089406854544707314,"{
  ""latitude"": 35.7591046,
  ""longitude"": 139.91210519999998
}"
16,Daiichi Sankyo Medicine Museum,"3 Chome-5-1 Nihonbashihoncho, Chuo City, Tokyo 103-8426, Japan",https://kusuri-museum.com/,+81 3-6225-1133,,4.1,295,,https://lh5.googleusercontent.com/p/AF1QipPo787sdfAeq1vOu3vQxqw5IBIkBhbCIpajN3rE=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closes soon ⋅ 6 PM ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJRR8sH1WJGGARgBXf6qT_viE,0x601889551f2c1f45:0x21beffa4eadf1580,2431661932606854528,"{
  ""latitude"": 35.6884575,
  ""longitude"": 139.7757899
}"
17,Japan Kaleidoscope Museum,"１０１, 2 Chome-1-18 Saiwaicho, Kawaguchi, Saitama 332-0016, Japan",http://nihonmangekyouhakubutsukan.jimdo.com/,+81 48-255-2422,,3.1,20,,https://lh5.googleusercontent.com/p/AF1QipPmeRYFuInNL51z-aRtKz_9vEdJoTtA5Sv2rrpK=w80-h106-k-no,,Handicraft museum,"[
  ""Handicraft museum"",
  ""Adult education school""
]",,Open ⋅ Closes 7 PM,"{
  ""tuesday"": ""10 AM–7 PM"",
  ""wednesday"": ""10 AM–7 PM"",
  ""thursday"": ""10 AM–7 PM"",
  ""friday"": ""10 AM–7 PM"",
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""10 AM–7 PM"",
  ""monday"": ""10 AM–7 PM""
}",ChIJERlBhWWTGGARxO7azjIw0DE,0x6018936585411911:0x31d03032cedaeec4,3589421897791237828,"{
  ""latitude"": 35.8050749,
  ""longitude"": 139.7186332
}"
18,Min-on Music Museum,"８ Shinanomachi, Shinjuku City, Tokyo 160-8588, Japan",https://museum.min-on.or.jp/,+81 3-5362-3555,,4.6,436,,https://lh5.googleusercontent.com/p/AF1QipNiIZ2WFtJB4BHo1HaMGAm8pbqF7B-U6f7aOuwv=w138-h92-k-no,,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 11 AM Wed,"{
  ""tuesday"": ""11 AM–4 PM"",
  ""wednesday"": ""11 AM–4 PM"",
  ""thursday"": ""11 AM–4 PM"",
  ""friday"": ""11 AM–4 PM"",
  ""saturday"": ""11 AM–4 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJ5W-rtJOMGGARB-JFc6fs9c8,0x60188c93b4ab6fe5:0xcff5eca77345e207,14985143539082846727,"{
  ""latitude"": 35.6823686,
  ""longitude"": 139.7192584
}"
19,Oedo Museum,"2 Chome-10-8 Sekiguchi, Bunkyo City, Tokyo 112-0014, Japan",,,,,,,,TRUE,Museum,"[
  ""Museum""
]",,,,ChIJESiCRwCNGGARM5tAG8BGvK4,0x60188d0047822811:0xaebc46c01b409b33,12591016449125948211,"{
  ""latitude"": 35.712202999999995,
  ""longitude"": 139.726167
}"
20,Tsumami Kanzashi Museum,"ヒルズISHIDA 401, 4 Chome-23-28 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan",https://kanzashi.org/,+81 3-3361-3083,,3.3,12,,https://lh5.googleusercontent.com/p/AF1QipPOUmNnh7M0Cu57FTUcj1akVR5j0fA-bhPpo574=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""10 AM–4 PM"",
  ""thursday"": ""Closed"",
  ""friday"": ""Closed"",
  ""saturday"": ""10 AM–4 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""Closed""
}",ChIJR-fIGjqNGGARhrSLY9q5yyM,0x60188d3a1ac8e747:0x23cbb9da638bb486,2579359559223850118,"{
  ""latitude"": 35.7102976,
  ""longitude"": 139.7021122
}"
